product_id,name,category,brand,price,rating,description,tags
PRD396,OnePlus Power Bank Max,Electronics,OnePlus,887.0,4.2,OnePlus Power Bank Max. Fast charging power bank with 19000mAh capacity and dual output ports. Tuned for punchy bass with a clear mid range for podcasts and calls. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.,powerbank charger battery portable fast oneplus power bank
PRD397,Decathlon Dumbbell Set Pro,Sports,Decathlon,1292.0,4.3,Decathlon Dumbbell Set Pro. PVC coated dumbbell set of 7kg pairs with a knurled grip. Durable materials that survive a full season of use. Sweat resistant finish wipes clean after every session.,dumbbell fitness gym weights exercise decathlon dumbbell set
PRD398,Biba Sports Sandals Classic,Fashion,Biba,591.0,4.0,Biba Sports Sandals Classic. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. Reinforced stitching at stress points for a longer life. Machine washable fabric that holds colour after repeated washes.,sandals sports comfortable anti-skid outdoor biba sports sandals
PRD399,Noise Smart Watch Classic,Electronics,Noise,1564.0,4.4,"Noise Smart Watch Classic. Smart watch with a 19 day battery, SpO2 tracking, heart rate monitor and call support. Environment noise cancellation makes voice calls clear on busy streets. Tuned for punchy bass with a clear mid range for podcasts and calls.",watch smartwatch fitness tracker battery noise smart watch
PRD400,Sparx Formal Shirt M501,Fashion,Sparx,1492.0,4.0,"Sparx Formal Shirt M501. Wrinkle resistant formal shirt in a slim fit with a spread collar. Reinforced stitching at stress points for a longer life. Skin friendly dye, free from harsh azo chemicals.",shirt formal office clothing slim sparx formal shirt
PRD401,Realme Smart Watch Pro M502,Electronics,Realme,1790.0,3.8,"Realme Smart Watch Pro M502. Smart watch with a 5 day battery, SpO2 tracking, heart rate monitor and call support. Type C fast charging gives a full day of use from a ten minute top up. Designed and tested in India for daily commute use.",watch smartwatch fitness tracker battery realme smart watch
PRD402,Peter England Sports Sandals Plus,Fashion,Peter England,637.0,4.5,Peter England Sports Sandals Plus. Durable sports sandals with adjustable straps and a cushioned anti-skid sole. A staple piece that works from office desk to evening out. Pairs easily with both formal trousers and weekend denim.,sandals sports comfortable anti-skid outdoor peter england sports sandals
PRD403,Rupa Business Novel 2.0,Books,Rupa,201.0,4.3,Rupa Business Novel 2.0. A gripping business novel about ambition and failure in modern India. Printed on quality paper with a durable perfect bound spine. Draws on interviews and primary research throughout.,book fiction business reading novel rupa business novel
PRD404,Nivea Hair Serum Classic M505,Beauty,Nivea,493.0,4.1,"Nivea Hair Serum Classic M505. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. Absorbs quickly without leaving a sticky residue. Free from parabens, sulphates and mineral oil.",serum hair beauty frizz argan nivea hair serum
PRD405,Maybelline Moisturising Cream Max,Beauty,Maybelline,227.0,3.6,"Maybelline Moisturising Cream Max. Lightweight moisturising cream with vitamin E for 43 hour hydration. Free from parabens, sulphates and mineral oil. Dermatologically tested and suitable for sensitive skin.",cream moisturiser skincare beauty hydration maybelline moisturising cream
PRD406,Levis Cotton T-Shirt Max,Fashion,Levis,1299.0,3.9,Levis Cotton T-Shirt Max. Soft combed cotton t shirt with a round neck and colourfast print. Machine washable fabric that holds colour after repeated washes. Reinforced stitching at stress points for a longer life.,tshirt cotton casual clothing comfortable levis cotton t-shirt
PRD407,Puma Skipping Rope Max,Sports,Puma,235.0,3.5,Puma Skipping Rope Max. Adjustable speed skipping rope with ball bearings and foam grips. Sweat resistant finish wipes clean after every session. Durable materials that survive a full season of use.,skipping rope fitness cardio exercise puma skipping rope
PRD408,Noise USB-C Cable 2.0 M509,Electronics,Noise,286.0,4.5,Noise USB-C Cable 2.0 M509. Braided USB C fast charging cable rated for 40W with reinforced connectors. Lightweight build that slips easily into a laptop bag or jacket pocket. Type C fast charging gives a full day of use from a ten minute top up.,cable usbc charging fast braided noise usb-c cable
PRD409,Yonex Cricket Bat,Sports,Yonex,1739.0,4.4,Yonex Cricket Bat. Kashmir willow cricket bat with a short handle and sturdy toe guard. Suits beginners while still holding up for regular players. Tested for grip on both indoor courts and rough outdoor surfaces.,cricket bat sports willow game yonex cricket bat
PRD410,OnePlus Smart Watch,Electronics,OnePlus,4071.0,3.9,"OnePlus Smart Watch. Smart watch with a 11 day battery, SpO2 tracking, heart rate monitor and call support. Lightweight build that slips easily into a laptop bag or jacket pocket. Comes with a one year manufacturer warranty and free doorstep service.",watch smartwatch fitness tracker battery oneplus smart watch
PRD411,Bata Formal Shirt Plus,Fashion,Bata,815.0,4.8,Bata Formal Shirt Plus. Wrinkle resistant formal shirt in a slim fit with a spread collar. Available in a regular fit that suits most Indian body types. Pairs easily with both formal trousers and weekend denim.,shirt formal office clothing slim bata formal shirt
PRD412,Boult AirBass Z20 Earbuds,Electronics,Boult,1199.0,4.2,"Compact wireless earbuds with deep bass drivers, 32 hour playback and IPX5 rating.",wireless bluetooth earbuds bass battery
PRD413,Woodland Cotton T-Shirt Pro,Fashion,Woodland,304.0,3.8,Woodland Cotton T-Shirt Pro. Soft combed cotton t shirt with a round neck and colourfast print. Available in a regular fit that suits most Indian body types. Breathable weave keeps you cool through humid afternoons.,tshirt cotton casual clothing comfortable woodland cotton t-shirt
PRD414,Mamaearth Body Lotion Classic,Beauty,Mamaearth,733.0,3.9,"Mamaearth Body Lotion Classic. Deep nourishing body lotion with shea butter for 47 hour softness. Formulated for Indian weather, from dry winters to humid monsoons. Travel friendly pack that fits in a handbag.",lotion body skincare beauty nourishing mamaearth body lotion
PRD415,Woodland Cotton Kurta Lite,Fashion,Woodland,2499.0,4.7,"Woodland Cotton Kurta Lite. Breathable cotton kurta with a regular fit, ideal for daily wear and festive occasions. Machine washable fabric that holds colour after repeated washes. A staple piece that works from office desk to evening out.",kurta cotton ethnic clothing comfortable woodland cotton kurta
PRD416,Boat Bluetooth Mouse,Electronics,Boat,1236.0,4.5,Boat Bluetooth Mouse. Silent click wireless mouse with adjustable DPI and 13 month battery life. Designed and tested in India for daily commute use. Lightweight build that slips easily into a laptop bag or jacket pocket.,mouse wireless bluetooth computer silent boat bluetooth mouse
PRD417,Boult Bluetooth Mouse Pro,Electronics,Boult,467.0,3.5,Boult Bluetooth Mouse Pro. Silent click wireless mouse with adjustable DPI and 11 month battery life. Tuned for punchy bass with a clear mid range for podcasts and calls. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.,mouse wireless bluetooth computer silent boult bluetooth mouse
PRD418,Borosil Steel Lunch Box 2.0,Home & Kitchen,Borosil,473.0,4.4,Borosil Steel Lunch Box 2.0. Leak proof stainless steel lunch box with 3 compartments and an insulated sleeve. A practical gift for a new home or a wedding. Compact enough to store on a regular kitchen shelf.,lunchbox steel kitchen tiffin insulated borosil steel lunch box
PRD419,Boat Power Bank Plus,Electronics,Boat,849.0,3.7,Boat Power Bank Plus. Fast charging power bank with 20000mAh capacity and dual output ports. Tuned for punchy bass with a clear mid range for podcasts and calls. Comes with a one year manufacturer warranty and free doorstep service.,powerbank charger battery portable fast boat power bank
PRD420,Campus Football 2.0,Sports,Campus,624.0,4.2,"Campus Football 2.0. Machine stitched football with a durable rubber bladder, size 5. Compact enough to carry to the gym or the park. Sweat resistant finish wipes clean after every session.",football sports ball game outdoor campus football
PRD421,Realme Bluetooth Mouse Classic,Electronics,Realme,507.0,4.7,Realme Bluetooth Mouse Classic. Silent click wireless mouse with adjustable DPI and 8 month battery life. Type C fast charging gives a full day of use from a ten minute top up. Designed and tested in India for daily commute use.,mouse wireless bluetooth computer silent realme bluetooth mouse
PRD422,Cosco Football Max,Sports,Cosco,864.0,4.0,"Cosco Football Max. Machine stitched football with a durable rubber bladder, size 5. Durable materials that survive a full season of use. Sweat resistant finish wipes clean after every session.",football sports ball game outdoor cosco football
PRD423,Pigeon Non-Stick Tawa Max,Home & Kitchen,Pigeon,623.0,4.0,"Pigeon Non-Stick Tawa Max. Non stick tawa with a heat resistant handle, perfect for rotis and dosas. Food grade stainless steel with no plastic in contact with food. Backed by a replacement guarantee against manufacturing defects.",tawa kitchen cooking nonstick pan pigeon non-stick tawa
PRD424,Himalaya Hair Serum 2.0,Beauty,Himalaya,526.0,3.5,"Himalaya Hair Serum 2.0. Anti frizz hair serum with argan oil for smooth, shiny and manageable hair. A little goes a long way, so one pack lasts for months. Absorbs quickly without leaving a sticky residue.",serum hair beauty frizz argan himalaya hair serum
PRD425,Realme Bluetooth Speaker,Electronics,Realme,1566.0,3.5,"Realme Bluetooth Speaker. Portable bluetooth speaker with 22 hour playback, deep bass and IPX6 splash resistance. Designed and tested in India for daily commute use. Pairs instantly over Bluetooth 5.3 and remembers the last two devices.",speaker bluetooth wireless audio bass portable realme bluetooth speaker
PRD426,Biotique Body Lotion,Beauty,Biotique,492.0,4.1,Biotique Body Lotion. Deep nourishing body lotion with shea butter for 44 hour softness. Dermatologically tested and suitable for sensitive skin. Absorbs quickly without leaving a sticky residue.,lotion body skincare beauty nourishing biotique body lotion
PRD427,Biotique Moisturising Cream 2.0,Beauty,Biotique,217.0,3.8,"Biotique Moisturising Cream 2.0. Lightweight moisturising cream with vitamin E for 26 hour hydration. Formulated for Indian weather, from dry winters to humid monsoons. Free from parabens, sulphates and mineral oil.",cream moisturiser skincare beauty hydration biotique moisturising cream
PRD428,OnePlus Bluetooth Mouse M529,Electronics,OnePlus,921.0,4.0,OnePlus Bluetooth Mouse M529. Silent click wireless mouse with adjustable DPI and 13 month battery life. Environment noise cancellation makes voice calls clear on busy streets. Type C fast charging gives a full day of use from a ten minute top up.,mouse wireless bluetooth computer silent oneplus bluetooth mouse
PRD429,Boult Bluetooth Mouse Pro M530,Electronics,Boult,577.0,4.8,Boult Bluetooth Mouse Pro M530. Silent click wireless mouse with adjustable DPI and 16 month battery life. Lightweight build that slips easily into a laptop bag or jacket pocket. Comes with a one year manufacturer warranty and free doorstep service.,mouse wireless bluetooth computer silent boult bluetooth mouse
PRD430,Biba Leather Belt Classic,Fashion,Biba,527.0,4.5,"Biba Leather Belt Classic. Genuine leather belt with a brushed metal buckle and reversible strap. Skin friendly dye, free from harsh azo chemicals. Available in a regular fit that suits most Indian body types.",belt leather accessory formal biba leather belt
PRD431,Wonderchef Electric Kettle Pro M532,Home & Kitchen,Wonderchef,798.0,4.3,Wonderchef Electric Kettle Pro M532. Rapid boil electric kettle with a 1 litre capacity and auto shut off. Ergonomic handle stays cool while cooking. A practical gift for a new home or a wedding.,kettle electric kitchen tea coffee boil wonderchef electric kettle
